id,slug,name,numberOfDays,moods,description,isPublic,img
a202ee3c-2e6e-4dab-ba84-b0fa1fb21bf9,KE-6008498,Kisumu Airport,24,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.

Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",true,http://dummyimage.com/237x100.png/5fa2dd/ffffff
f91045bd-093d-4b87-b243-02fcd4ddeec7,PG-MPL7176,Garaina Airport,21,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Fusce consequat. Nulla nisl. Nunc nisl.

Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",true,http://dummyimage.com/110x100.png/5fa2dd/ffffff
21cdb5b4-0f6e-466a-abbd-28bcf1e1121c,US-CA1489,Bermuda Dunes Airport,27,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.

Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",true,http://dummyimage.com/142x100.png/ff4444/ffffff
bba1c29d-615d-4399-adae-0c821b8e3fdc,IT-342288,Belluno Airport,27,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",true,http://dummyimage.com/228x100.png/ff4444/ffffff
3e07ebd4-fb33-4f61-9175-331fe5611a72,AU-QLD66,Barkly Downs Airport,24,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.

Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.

Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.",true,http://dummyimage.com/241x100.png/dddddd/000000
4d65467c-458b-4e49-adec-eaefb1dadd06,US-WA8225,Lopez Island Airport,11,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.

Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",true,http://dummyimage.com/215x100.png/cc0000/ffffff
40080f07-166b-488b-be49-2041063e5872,IN-BR4663,Muzaffarpur Airport,23,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}",Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,true,http://dummyimage.com/162x100.png/cc0000/ffffff
ad3de32f-5072-40ac-9502-b232dc5ad37f,US-AK3008,Tikchik Lodge Seaplane Base,21,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.",true,http://dummyimage.com/135x100.png/cc0000/ffffff
4fd19889-d0b4-4d08-bdca-880aa78b33e7,IS-61600,Raufarhöfn Airport,17,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.",true,http://dummyimage.com/120x100.png/5fa2dd/ffffff
2d086847-c3c3-450c-877e-f9cd97f91400,GA-26397,Moanda Airport,26,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",true,http://dummyimage.com/150x100.png/cc0000/ffffff
956cd01e-3ae0-44c4-9adc-d4b654af2dba,RU-PRI3068,Dalnerechensk Airport,18,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}",Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,true,http://dummyimage.com/241x100.png/cc0000/ffffff
c79049dd-0b03-444a-8520-bc61a8548d37,AU-NT2163,Mount Sanford Station Airport,10,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.

Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",true,http://dummyimage.com/144x100.png/cc0000/ffffff
f09d9ad7-4a59-4a19-aa78-7d0e8895ca5b,TJ-SU3617,Khudzhand Airport,19,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.",true,http://dummyimage.com/141x100.png/5fa2dd/ffffff
8e487cac-aa2b-4a15-87a4-061d7991f281,CF-MP3410,Bangui M'Poko International Airport,11,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.",true,http://dummyimage.com/190x100.png/cc0000/ffffff
a5e5c072-95e0-40d2-a50c-f46ddee418b8,US-TX4783,Waco Regional Airport,13,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",true,http://dummyimage.com/244x100.png/cc0000/ffffff
63e1eb3e-f5aa-4874-a500-700d20868d4c,CA-AB5085,Jasper Airport,10,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",true,http://dummyimage.com/225x100.png/dddddd/000000
28098074-17c0-49c9-b74d-4e2b16999a0e,PG-MBA9289,Pumani Airport,22,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",true,http://dummyimage.com/119x100.png/ff4444/ffffff
e0a41243-4bca-4d35-a79f-ed0bb219c865,NI-AS6990,Nueva Guinea Airport,15,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}",Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,true,http://dummyimage.com/169x100.png/ff4444/ffffff
386714cf-2c91-4c4f-bc95-057b6d086484,US-OR1840,Prineville Airport,29,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}",In congue. Etiam justo. Etiam pretium iaculis justo.,true,http://dummyimage.com/226x100.png/dddddd/000000
f606e8ee-18e6-4411-8d7a-27803989ad42,TW-TTT7822,Lanyu Airport,23,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.",true,http://dummyimage.com/198x100.png/ff4444/ffffff
666ac36c-0b32-4d75-8b5f-8fe0db3626f4,JP-135826,Tokyo Haneda International Airport,23,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.

Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.

In congue. Etiam justo. Etiam pretium iaculis justo.",true,http://dummyimage.com/231x100.png/5fa2dd/ffffff
3962f96e-8975-428c-9775-e6ed6e497b9a,LR-MY929,Cape Palmas Airport,23,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",true,http://dummyimage.com/204x100.png/dddddd/000000
c208c7c7-7a7f-46bb-a007-d3f03608d680,NG-SO8463,Sadiq Abubakar III International Airport,12,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.",true,http://dummyimage.com/125x100.png/ff4444/ffffff
1de7119d-302d-4092-ae00-5e7d21b6f3ee,GQ-LI868,Corisco International Airport,14,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.

In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.",true,http://dummyimage.com/200x100.png/dddddd/000000
55dac34b-29fe-4c96-8c32-35d62a36c8d9,CN-233552,Dongji Aiport,21,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl.",true,http://dummyimage.com/153x100.png/dddddd/000000
ae2e3d51-acda-430c-b856-d94feb089890,IT-343781,Venice Marco Polo Airport,25,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.

Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.

Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.",true,http://dummyimage.com/249x100.png/ff4444/ffffff
97800522-2eeb-4342-86a5-bd344041455c,CA-ON3889,Toronto/Oshawa Executive Airport,27,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",true,http://dummyimage.com/214x100.png/5fa2dd/ffffff
a54eed71-a4b3-47af-b6e7-e87a39b7a351,GB-ENG6052,Southampton Airport,23,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl.",true,http://dummyimage.com/216x100.png/dddddd/000000
ae8f28e6-9f20-4193-98a5-b3107dad534c,US-AK3672,West Point Village Seaplane Base,10,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",true,http://dummyimage.com/183x100.png/cc0000/ffffff
a5501644-f73d-49cf-a453-ee68ad143d6e,HN-GD2500,Brus Laguna Airport,30,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.",true,http://dummyimage.com/174x100.png/dddddd/000000
113e5883-d4d0-4260-9e59-c8cf5a7b17a4,RU-CHU9670,Markovo Airport,11,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}",Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,true,http://dummyimage.com/101x100.png/cc0000/ffffff
2044f9e5-0d03-41d7-bb08-c90afd42f5c1,PG-MPL1819,Nadzab Airport,29,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.",true,http://dummyimage.com/113x100.png/cc0000/ffffff
99da32b7-95f9-4269-b6eb-a1289c4c5e18,CA-BC5779,Revelstoke Airport,17,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}",Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,true,http://dummyimage.com/134x100.png/ff4444/ffffff
17805d71-640a-4ed2-84b0-7a57c25dab76,CU-148725,Gustavo Rizo Airport,15,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.

Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.",true,http://dummyimage.com/111x100.png/dddddd/000000
b25120b1-ad1b-4b19-a93d-da43d3912d74,PG-GPK3961,Kanabea Airport,22,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.",true,http://dummyimage.com/128x100.png/ff4444/ffffff
f674f3da-cc5e-4a95-9825-9315399b7d05,MO-U-A6563,Macau International Airport,16,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",true,http://dummyimage.com/116x100.png/5fa2dd/ffffff
22aa2699-c463-428e-98b2-a43a9550154b,GU-U-A9223,Antonio B. Won Pat International Airport,15,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.",true,http://dummyimage.com/137x100.png/cc0000/ffffff
ec72144a-f893-4e08-965d-9a487887eb18,MK-0035679,Ohrid St. Paul the Apostle Airport,20,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}",Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,true,http://dummyimage.com/198x100.png/ff4444/ffffff
b2528af6-aa65-4ac8-9f57-481119f29969,RU-SA432,Batagay Airport,12,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.",true,http://dummyimage.com/175x100.png/dddddd/000000
29ec278a-4d17-4395-b05c-518131eb1b48,GF-CY5222,Regina Airport,19,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}",In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,true,http://dummyimage.com/209x100.png/dddddd/000000
19e75c0c-6e84-4554-a779-f771345b43bb,ZA-WC6346,Langebaanweg Airport,17,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",true,http://dummyimage.com/187x100.png/ff4444/ffffff
